Mod:Item:MetaData, Localized Name
iceandfire:myrmex_desert_chestplate, Desert Myrmex Chitin Chestplate
iceandfire:myrmex_desert_leggings, Desert Myrmex Chitin Leggings
iceandfire:myrmex_desert_boots, Desert Myrmex Chitin Boots
iceandfire:myrmex_jungle_helmet, Jungle Myrmex Chitin Helmet
iceandfire:myrmex_jungle_chestplate, Jungle Myrmex Chitin Chestplate
iceandfire:myrmex_jungle_leggings, Jungle Myrmex Chitin Leggings
iceandfire:myrmex_jungle_boots, Jungle Myrmex Chitin Boots
iceandfire:amphithere_feather, Amphithere Feather
iceandfire:amphithere_arrow, Amphithere Arrow
iceandfire:sea_serpent_fang, Sea Serpent Fang
iceandfire:sea_serpent_arrow, Tide Arrow
iceandfire:armor_red_helmet, Dragon Scale Helmet
iceandfire:armor_red_chestplate, Dragon Scale Chestplate
iceandfire:armor_red_leggings, Dragon Scale Leggings
iceandfire:armor_red_boots, Dragon Scale Boots
iceandfire:armor_bronze_helmet, Dragon Scale Helmet
iceandfire:armor_bronze_chestplate, Dragon Scale Chestplate
iceandfire:armor_bronze_leggings, Dragon Scale Leggings
iceandfire:armor_bronze_boots, Dragon Scale Boots
iceandfire:armor_green_helmet, Dragon Scale Helmet
iceandfire:armor_green_chestplate, Dragon Scale Chestplate
iceandfire:armor_green_leggings, Dragon Scale Leggings
iceandfire:armor_green_boots, Dragon Scale Boots
iceandfire:armor_gray_helmet, Dragon Scale Helmet
iceandfire:armor_gray_chestplate, Dragon Scale Chestplate
iceandfire:armor_gray_leggings, Dragon Scale Leggings
iceandfire:armor_gray_boots, Dragon Scale Boots
iceandfire:armor_blue_helmet, Dragon Scale Helmet
iceandfire:armor_blue_chestplate, Dragon Scale Chestplate
iceandfire:armor_blue_leggings, Dragon Scale Leggings
iceandfire:armor_blue_boots, Dragon Scale Boots
iceandfire:armor_white_helmet, Dragon Scale Helmet
iceandfire:armor_white_chestplate, Dragon Scale Chestplate
iceandfire:armor_white_leggings, Dragon Scale Leggings
iceandfire:armor_white_boots, Dragon Scale Boots
iceandfire:armor_sapphire_helmet, Dragon Scale Helmet
iceandfire:armor_sapphire_chestplate, Dragon Scale Chestplate
iceandfire:armor_sapphire_leggings, Dragon Scale Leggings
iceandfire:armor_sapphire_boots, Dragon Scale Boots
iceandfire:armor_silver_helmet, Dragon Scale Helmet
iceandfire:armor_silver_chestplate, Dragon Scale Chestplate
iceandfire:armor_silver_leggings, Dragon Scale Leggings
iceandfire:armor_silver_boots, Dragon Scale Boots
iceandfire:sea_serpent_scales_blue, Sea Serpent Scales
iceandfire:tide_blue_helmet, Tide Guardian Helmet
iceandfire:tide_blue_chestplate, Tide Guardian Chestplate
iceandfire:tide_blue_leggings, Tide Guardian Leggings
iceandfire:tide_blue_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_bronze, Sea Serpent Scales
iceandfire:tide_bronze_helmet, Tide Guardian Helmet
iceandfire:tide_bronze_chestplate, Tide Guardian Chestplate
iceandfire:tide_bronze_leggings, Tide Guardian Leggings
iceandfire:tide_bronze_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_deepblue, Sea Serpent Scales
iceandfire:tide_deepblue_helmet, Tide Guardian Helmet
iceandfire:tide_deepblue_chestplate, Tide Guardian Chestplate
iceandfire:tide_deepblue_leggings, Tide Guardian Leggings
iceandfire:tide_deepblue_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_green, Sea Serpent Scales
iceandfire:tide_green_helmet, Tide Guardian Helmet
iceandfire:tide_green_chestplate, Tide Guardian Chestplate
iceandfire:tide_green_leggings, Tide Guardian Leggings
iceandfire:tide_green_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_purple, Sea Serpent Scales
iceandfire:tide_purple_helmet, Tide Guardian Helmet
iceandfire:tide_purple_chestplate, Tide Guardian Chestplate
iceandfire:tide_purple_leggings, Tide Guardian Leggings
iceandfire:tide_purple_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_red, Sea Serpent Scales
iceandfire:tide_red_helmet, Tide Guardian Helmet
iceandfire:tide_red_chestplate, Tide Guardian Chestplate
iceandfire:tide_red_leggings, Tide Guardian Leggings
iceandfire:tide_red_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_teal, Sea Serpent Scales
iceandfire:tide_teal_helmet, Tide Guardian Helmet
iceandfire:tide_teal_chestplate, Tide Guardian Chestplate
iceandfire:tide_teal_leggings, Tide Guardian Leggings
iceandfire:tide_teal_boots, Tide Guardian Boots
iceandfire:troll_weapon.axe, Troll's Axe
iceandfire:troll_weapon.column, Troll's Stone Column
iceandfire:troll_weapon.column_forest, Troll's Mossy Column
iceandfire:troll_weapon.column_frost, Troll's Frosted Col
iceandfire:troll_weapon.hammer, Troll's Hammer
iceandfire:troll_weapon.trunk, Troll's Tree Trunk
iceandfire:troll_weapon.trunk_frost, Troll's Frosted Tree Trunk
iceandfire:troll_leather_forest, Forest Troll Leather
iceandfire:forest_troll_leather_helmet, Forest Troll Leather Helmet
iceandfire:forest_troll_leather_chestplate, Forest Troll Leather Chestplate
iceandfire:forest_troll_leather_leggings, Forest Troll Leather Leggings
iceandfire:forest_troll_leather_boots, Forest Troll Leather Boots
iceandfire:troll_leather_frost, Frost Troll Leather
iceandfire:frost_troll_leather_helmet, Frost Troll Leather Helmet
iceandfire:frost_troll_leather_chestplate, Frost Troll Leather Chestplate
iceandfire:frost_troll_leather_leggings, Frost Troll Leather Leggings
iceandfire:frost_troll_leather_boots, Frost Troll Leather Boots
iceandfire:troll_leather_mountain, Mountain Troll Leather
iceandfire:mountain_troll_leather_helmet, Mountain Troll Leather Helmet
iceandfire:mountain_troll_leather_chestplate, Mountain Troll Leather Chestplate
iceandfire:mountain_troll_leather_leggings, Mountain Troll Leather Leggings
iceandfire:mountain_troll_leather_boots, Mountain Troll Leather Boots
iceandfire:lectern, Lectern
iceandfire:podium:0, Oak Podium
iceandfire:podium:1, Spruce Podium
iceandfire:podium:2, Birch Podium
iceandfire:podium:3, Jungle Podium
iceandfire:podium:4, Acacia Podium
iceandfire:podium:5, Dark Oak Podium
iceandfire:fire_lily, Fire Lily
iceandfire:frost_lily, Frost Lily
iceandfire:goldpile, Pile of Gold
iceandfire:silverpile, Pile of Silver
iceandfire:silver_ore, Silver Ore
iceandfire:sapphire_ore, Sapphire Ore
iceandfire:silver_block, Silver Block
iceandfire:sapphire_block, Sapphire Block
iceandfire:chared_dirt, Charred Dirt
iceandfire:chared_grass, Charred Grass
iceandfire:chared_stone, Charred Stone
iceandfire:chared_cobblestone, Charred Cobblestone
iceandfire:chared_gravel, Charred Gravel
iceandfire:chared_grass_path, Charred Grass Path
iceandfire:ash, Ash
iceandfire:frozen_dirt, Frozen Dirt
iceandfire:frozen_grass, Frozen Grass
iceandfire:frozen_stone, Frozen Stone
iceandfire:frozen_cobblestone, Frozen Cobblestone
iceandfire:frozen_gravel, Frozen Gravel
iceandfire:frozen_grass_path, Frozen Grass Path
iceandfire:frozen_splinters, Frozen Splinters
iceandfire:dragon_ice, Dragon Ice
iceandfire:dragon_ice_spikes, Dragon Ice Spikes
iceandfire:nest, Dragon Nest
iceandfire:egginice, Frozen Dragon Egg
iceandfire:pixie_house:0, Brown Mushroom Pixie Hovel
iceandfire:pixie_house:1, Red Mushroom Pixie Hovel
iceandfire:pixie_house:2, Birch Pixie Hovel
iceandfire:pixie_house:3, Oak Pixie Hovel
iceandfire:pixie_house:4, Dark Oak Pixie Hovel
iceandfire:pixie_house:5, Spruce Pixie Hovel
iceandfire:jar_empty, Jar
iceandfire:jar_pixie:0, Pixie Jar
iceandfire:jar_pixie:1, Pixie Jar
iceandfire:jar_pixie:2, Pixie Jar
iceandfire:jar_pixie:3, Pixie Jar
iceandfire:jar_pixie:4, Pixie Jar
iceandfire:myrmex_resin:0, Desert Myrmex Resin
iceandfire:myrmex_resin:1, Jungle Myrmex Resin
iceandfire:myrmex_resin_sticky:0, Sticky Desert Myrmex Resin
iceandfire:myrmex_resin_sticky:1, Sticky Jungle Myrmex Resin
iceandfire:desert_myrmex_cocoon, Desert Myrmex Cocoon
iceandfire:jungle_myrmex_cocoon, Jungle Myrmex Cocoon
iceandfire:myrmex_desert_biolight, Desert Myrmex Bioluminescence
iceandfire:myrmex_jungle_biolight, Jungle Myrmex Bioluminescence
iceandfire:myrmex_desert_resin_block, Hardened Desert Myrmex Resin
iceandfire:myrmex_jungle_resin_block, Hardened Jungle Myrmex Resin
iceandfire:myrmex_desert_resin_glass, Desert Myrmex Resin Glass
iceandfire:myrmex_jungle_resin_glass, Jungle Myrmex Resin Glass
teslacorelib:base_addon, Base Addon
teslacorelib:energy_tier1, Energy Upgrade I
teslacorelib:energy_tier2, Energy Upgrade II
teslacorelib:machine_case, Machine Case
teslacorelib:speed_tier1, Speed Upgrade I
teslacorelib:speed_tier2, Speed Upgrade II
teslacorelib:wrench, Tesla Wrench
mysticalagriculture:storage:0, §eBlock of Inferium Essence
mysticalagriculture:storage:1, §aBlock of Prudentium Essence
mysticalagriculture:storage:2, §6Block of Intermedium Essence
mysticalagriculture:storage:3, §bBlock of Superium Essence
mysticalagriculture:storage:4, §cBlock of Supremium Essence
mysticalagriculture:storage:5, Block of Prosperity
mysticalagriculture:ingot_storage:0, Block of Base Essence
mysticalagriculture:ingot_storage:1, §eBlock of Inferium
mysticalagriculture:ingot_storage:2, §aBlock of Prudentium
mysticalagriculture:ingot_storage:3, §6Block of Intermedium
mysticalagriculture:ingot_storage:4, §bBlock of Superium
mysticalagriculture:ingot_storage:5, §cBlock of Supremium
mysticalagriculture:ingot_storage:6, §dBlock of Soulium
mysticalagriculture:coal_block:0, §eBlock of Inferium Coal
mysticalagriculture:coal_block:1, §aBlock of Prudentium Coal
mysticalagriculture:coal_block:2, §6Block of Intermedium Coal
mysticalagriculture:coal_block:3, §bBlock of Superium Coal
mysticalagriculture:coal_block:4, §cBlock of Supremium Coal
mysticalagriculture:soulstone:0, Soulstone
mysticalagriculture:soulstone:1, Cobbled Soulstone
mysticalagriculture:soulstone:2, Polished Soulstone
mysticalagriculture:soulstone:3, Soulstone Bricks
mysticalagriculture:soulstone:4, Cracked Soulstone Bricks
mysticalagriculture:soulstone:5, Chiseled Soulstone
mysticalagriculture:soulstone:6, Soulstone Slab Block
mysticalagriculture:soulstone_slab:0, Soulstone Slab
mysticalagriculture:cobbled_soulstone_slab:0, Cobbled Soulstone Slab
mysticalagriculture:soulstone_brick_slab:0, Soulstone Brick Slab
mysticalagriculture:cobbled_soulstone_stairs, Cobbled Soulstone Stairs
mysticalagriculture:soulstone_brick_stairs, Soulstone Brick Stairs
mysticalagriculture:cobbled_soulstone_wall, Cobbled Soulstone Wall
mysticalagriculture:soulstone_brick_wall, Soulstone Brick Wall
mysticalagriculture:soul_glass, Soul Glass
mysticalagriculture:soul_glass_pane, Soul Glass Pane
mysticalagriculture:inferium_furnace, §eInferium Furnace
mysticalagriculture:prudentium_furnace, §aPrudentium Furnace
mysticalagriculture:intermedium_furnace, §6Intermedium Furnace
mysticalagriculture:superium_furnace, §bSuperium Furnace
mysticalagriculture:supremium_furnace, §cSupremium Furnace
mysticalagriculture:ultimate_furnace, §8Ultimate Furnace
mysticalagriculture:prosperity_ore, Prosperity Ore
mysticalagriculture:nether_prosperity_ore, Nether Prosperity Ore
mysticalagriculture:end_prosperity_ore, End Prosperity Ore
mysticalagriculture:inferium_ore, §eInferium Ore
mysticalagriculture:nether_inferium_ore, §eNether Inferium Ore
mysticalagriculture:end_inferium_ore, §eEnd Inferium Ore
mysticalagriculture:growth_accelerator, §eGrowth Accelerator
mysticalagriculture:mystical_machine_frame, Mystical Machine Frame
mysticalagriculture:glowstone_lamp, Glowstone Lamp
mysticalagriculture:seed_reprocessor, Seed Reprocessor
mysticalagriculture:inferium_reprocessor, §eInferium Seed Reprocessor
mysticalagriculture:prudentium_reprocessor, §aPrudentium Seed Reprocessor
mysticalagriculture:intermedium_reprocessor, §6Intermedium Seed Reprocessor
mysticalagriculture:superium_reprocessor, §bSuperium Seed Reprocessor
mysticalagriculture:supremium_reprocessor, §cSupremium Seed Reprocessor
mysticalagriculture:ultimate_reprocessor, §8Ultimate Seed Reprocessor
mysticalagriculture:witherproof_block, Witherproof Block
mysticalagriculture:witherproof_glass, Witherproof Glass
mysticalagriculture:tinkering_table:0, Tinkering Table
mysticalagriculture:tinkering_table:1, Tinkering Table
mysticalagriculture:tinkering_table:2, Tinkering Table
mysticalagriculture:tinkering_table:3, Tinkering Table
mysticalagriculture:tinkering_table:4, Tinkering Table
mysticalagriculture:tier1_inferium_crop, Tier 1 Inferium Crop
mysticalagriculture:tier2_inferium_crop, Tier 2 Inferium Crop
mysticalagriculture:tier3_inferium_crop, Tier 3 Inferium Crop
mysticalagriculture:tier4_inferium_crop, Tier 4 Inferium Crop
mysticalagriculture:tier5_inferium_crop, Tier 5 Inferium Crop
mysticalagriculture:stone_crop, Stone Crop
mysticalagriculture:dirt_crop, Dirt Crop
mysticalagriculture:nature_crop, Nature Crop
mysticalagriculture:wood_crop, Wood Crop
mysticalagriculture:water_crop, Water Crop
mysticalagriculture:ice_crop, Ice Crop
mysticalagriculture:fire_crop, Fire Crop
mysticalagriculture:dye_crop, Dye Crop
mysticalagriculture:nether_crop, Nether Crop
mysticalagriculture:coal_crop, Coal Crop
mysticalagriculture:iron_crop, Iron Crop
mysticalagriculture:nether_quartz_crop, Nether Quartz Crop
mysticalagriculture:glowstone_crop, Glowstone Crop
mysticalagriculture:redstone_crop, Redstone Crop
mysticalagriculture:obsidian_crop, Obsidian Crop
mysticalagriculture:gold_crop, Gold Crop
mysticalagriculture:lapis_lazuli_crop, Lapis Lazuli Crop
mysticalagriculture:end_crop, End Crop
mysticalagriculture:experience_crop, Experience Crop
mysticalagriculture:diamond_crop, Diamond Crop
mysticalagriculture:emerald_crop, Emerald Crop
mysticalagriculture:zombie_crop, Zombie Crop
mysticalagriculture:pig_crop, Pig Crop
mysticalagriculture:chicken_crop, Chicken Crop
mysticalagriculture:cow_crop, Cow Crop
mysticalagriculture:sheep_crop, Sheep Crop
mysticalagriculture:slime_crop, Slime Crop
mysticalagriculture:skeleton_crop, Skeleton Crop
mysticalagriculture:creeper_crop, Creeper Crop
mysticalagriculture:spider_crop, Spider Crop
mysticalagriculture:rabbit_crop, Rabbit Crop
mysticalagriculture:guardian_crop, Guardian Crop
mysticalagriculture:blaze_crop, Blaze Crop
mysticalagriculture:ghast_crop, Ghast Crop
mysticalagriculture:enderman_crop, Enderman Crop
mysticalagriculture:wither_skeleton_crop, Wither Skeleton Crop
mysticalagriculture:silicon_crop, Silicon Crop
mysticalagriculture:aluminum_crop, Aluminum Crop
mysticalagriculture:copper_crop, Copper Crop
mysticalagriculture:tin_crop, Tin Crop
mysticalagriculture:bronze_crop, Bronze Crop
mysticalagriculture:silver_crop, Silver Crop
mysticalagriculture:lead_crop, Lead Crop
mysticalagriculture:steel_crop, Steel Crop
mysticalagriculture:nickel_crop, Nickel Crop
mysticalagriculture:constantan_crop, Constantan Crop
mysticalagriculture:electrum_crop, Electrum Crop
mysticalagriculture:uranium_crop, Uranium Crop
mysticalagriculture:hop_graphite_crop, HOP Graphite Crop
mysticalagriculture:grains_of_infinity_crop, Grains of Infinity Crop
mysticalagriculture:electrical_steel_crop, Electrical Steel Crop
mysticalagriculture:redstone_alloy_crop, Redstone Alloy Crop
mysticalagriculture:conductive_iron_crop, Conductive Iron Crop
mysticalagriculture:soularium_crop, Soularium Crop
mysticalagriculture:dark_steel_crop, Dark Steel Crop
mysticalagriculture:pulsating_iron_crop, Pulsating Iron Crop
mysticalagriculture:energetic_alloy_crop, Energetic Alloy Crop
mysticalagriculture:vibrant_alloy_crop, Vibrant Alloy Crop
mysticalagriculture:end_steel_crop, End Steel Crop
mysticalagriculture:osmium_crop, Osmium Crop
mysticalagriculture:glowstone_ingot_crop, Glowstone Ingot Crop
mysticalagriculture:refined_obsidian_crop, Refined Obsidian Crop
mysticalagriculture:jade_crop, Jade Crop
mysticalagriculture:draconium_crop, Draconium Crop
mysticalagriculture:sky_stone_crop, Sky Stone Crop
mysticalagriculture:certus_quartz_crop, Certus Quartz Crop
mysticalagriculture:fluix_crop, Fluix Crop
mysticalagriculture:quartz_enriched_iron_crop, Quartz Enriched Iron Crop
mysticalagriculture:miners_torch, Miner's Torch
mysticalagriculture:crafting:0, §eInferium Essence
mysticalagriculture:crafting:1, §aPrudentium Essence
mysticalagriculture:crafting:2, §6Intermedium Essence
mysticalagriculture:crafting:3, §bSuperium Essence
mysticalagriculture:crafting:4, §cSupremium Essence
mysticalagriculture:crafting:5, Prosperity Shard
mysticalagriculture:crafting:6, Nature Cluster
mysticalagriculture:crafting:7, Dye Cluster
mysticalagriculture:crafting:8, Nether Cluster
mysticalagriculture:crafting:9, End Cluster
mysticalagriculture:crafting:14, Blank Record
mysticalagriculture:crafting:15, Blank Skull
mysticalagriculture:crafting:16, Base Crafting Seed
mysticalagriculture:crafting:17, Tier 1 Crafting Seed
mysticalagriculture:crafting:18, Tier 2 Crafting Seed
mysticalagriculture:crafting:19, Tier 3 Crafting Seed
mysticalagriculture:crafting:20, Tier 4 Crafting Seed
mysticalagriculture:crafting:21, Tier 5 Crafting Seed
mysticalagriculture:crafting:22, Mystical Stick
mysticalagriculture:crafting:23, Mystical String
mysticalagriculture:crafting:24, Mystical Feather
mysticalagriculture:crafting:28, Soul Dust
mysticalagriculture:crafting:29, §dSoulium Dust
mysticalagriculture:crafting:32, Base Essence Ingot
mysticalagriculture:crafting:33, §eInferium Ingot
mysticalagriculture:crafting:34, §aPrudentium Ingot
mysticalagriculture:crafting:35, §6Intermedium Ingot
mysticalagriculture:crafting:36, §bSuperium Ingot
mysticalagriculture:crafting:37, §cSupremium Ingot
mysticalagriculture:crafting:38, §dSoulium Ingot
mysticalagriculture:crafting:39, Base Essence Nugget
mysticalagriculture:crafting:40, §eInferium Nugget
mysticalagriculture:crafting:41, §aPrudentium Nugget
mysticalagriculture:crafting:42, §6Intermedium Nugget
mysticalagriculture:crafting:43, §bSuperium Nugget
mysticalagriculture:crafting:44, §cSupremium Nugget
mysticalagriculture:crafting:45, §dSoulium Nugget
mysticalagriculture:crafting:48, Theoretical Infinite Water Source
mysticalagriculture:crafting:50, §eInferium Fertilization Core
mysticalagriculture:crafting:51, §aPrudentium Fertilization Core
mysticalagriculture:crafting:52, §6Intermedium Fertilization Core
mysticalagriculture:crafting:53, §bSuperium Fertilization Core
mysticalagriculture:crafting:54, §cSupremium Fertilization Core
mysticalagriculture:infusion_crystal, Infusion Crystal
mysticalagriculture:master_infusion_crystal, §cMaster Infusion Crystal
mysticalagriculture:core_remover, §cCore Remover
mysticalagriculture:fertilized_essence, §dFertilized Essence
mysticalagriculture:mystical_fertilizer, §dMystical Fertilizer
mysticalagriculture:inferium_apple, §eInferium Apple
mysticalagriculture:prudentium_apple, §aPrudentium Apple
mysticalagriculture:intermedium_apple, §6Intermedium Apple
mysticalagriculture:superium_apple, §bSuperium Apple
mysticalagriculture:supremium_apple, §cSupremium Apple
mysticalagriculture:coal:0, §eInferium Coal
mysticalagriculture:coal:1, §aPrudentium Coal
mysticalagriculture:coal:2, §6Intermedium Coal
mysticalagriculture:coal:3, §bSuperium Coal
mysticalagriculture:coal:4, §cSupremium Coal
mysticalagriculture:watering_can:0, §eInferium Watering Can
mysticalagriculture:watering_can:1, §aPrudentium Watering Can
mysticalagriculture:watering_can:2, §6Intermedium Watering Can
mysticalagriculture:watering_can:3, §bSuperium Watering Can
mysticalagriculture:watering_can:4, §cSupremium Watering Can
mysticalagriculture:soulium_dagger, §dSoulium Dagger
mysticalagriculture:xp_droplet, Experience Droplet
mysticalagriculture:chunk:0, Tier 1 Mob Chunk
mysticalagriculture:chunk:1, Tier 2 Mob Chunk
mysticalagriculture:chunk:2, Tier 3 Mob Chunk
mysticalagriculture:chunk:3, Tier 4 Mob Chunk
mysticalagriculture:chunk:4, Tier 5 Mob Chunk
mysticalagriculture:chunk:5, Experience Chunk
mysticalagriculture:chunk:6, Zombie Chunk
mysticalagriculture:chunk:7, Pig Chunk
mysticalagriculture:chunk:8, Chicken Chunk
mysticalagriculture:chunk:9, Cow Chunk
mysticalagriculture:chunk:10, Sheep Chunk
mysticalagriculture:chunk:11, Slime Chunk
mysticalagriculture:chunk:12, Skeleton Chunk
mysticalagriculture:chunk:13, Creeper Chunk
mysticalagriculture:chunk:14, Spider Chunk
mysticalagriculture:chunk:15, Rabbit Chunk
mysticalagriculture:chunk:16, Guardian Chunk
mysticalagriculture:chunk:17, Blaze Chunk
mysticalagriculture:chunk:18, Ghast Chunk
mysticalagriculture:chunk:19, Enderman Chunk
mysticalagriculture:chunk:20, Wither Skeleton Chunk
mysticalagriculture:stone_essence, Stone Essence
mysticalagriculture:dirt_essence, Dirt Essence
mysticalagriculture:nature_essence, Nature Essence
mysticalagriculture:wood_essence, Wood Essence
mysticalagriculture:water_essence, Water Essence
mysticalagriculture:ice_essence, Ice Essence
mysticalagriculture:fire_essence, Fire Essence
mysticalagriculture:dye_essence, Dye Essence
mysticalagriculture:nether_essence, Nether Essence
mysticalagriculture:coal_essence, Coal Essence
mysticalagriculture:iron_essence, Iron Essence
mysticalagriculture:nether_quartz_essence, Nether Quartz Essence
mysticalagriculture:glowstone_essence, Glowstone Essence
mysticalagriculture:redstone_essence, Redstone Essence
mysticalagriculture:obsidian_essence, Obsidian Essence
mysticalagriculture:gold_essence, Gold Essence
mysticalagriculture:lapis_lazuli_essence, Lapis Lazuli Essence
